comment_text,rating,like_count,user_name,movie_id,sentiment,sentiment_label,movie_name
这部前传故事的续集电影，可不止比一好一点，完全是巨大的跨越式进步，真的是百尺竿头更进一步。从0到1很难，难在战胜怀疑从无到有开创新路；而从1到2的难在于如何给出更多的惊喜和提高标准。这次电影给出的都不止惊喜，而是震惊了！方方面面的巨大提升，以及背后巨大的工作量和所需要挑战的事物，令人肃然起敬。加油吧！期待3！,5.0,909,张小北,35267208,1,Positive,流浪地球2
强行千钧一发是我最讨厌的电影情节,3.0,356,芝士猫,35267208,2,Neutral,流浪地球2
活着是我党的人，死了是我党的数字生命。,4.0,249,无尽夏,35267208,1,Positive,流浪地球2
在一众集体主义轰炸中，刘德华那条线便显得尤为珍贵,4.0,520,劝删对我不好,35267208,1,Positive,流浪地球2
清一色的四星五星让我怀疑豆瓣是不是被买通了……真的没第一部好看啊……,3.0,1308,奔向深蓝,35267208,2,Neutral,流浪地球2
电影拍得不错。但是本人不太赞同这部片子传达的世界观：“文明”并不是多了不起的东西，只要时间够长就会自然形成，请在迷信“团结就是力量”之前学会尊重万事万物。地球并不属于人类，不要一会儿炸月球一会儿推着地球跑。,3.0,287,Coka,35267208,2,Neutral,流浪地球2
异国他乡看的电影 结束后整个IMAX的人都在鼓掌 中国牛逼！！！,5.0,2059,Yirannnn,35267208,1,Positive,流浪地球2
看的时候觉得“计划这么麻烦的话要么算了吧”,3.0,607,貓小三的意思其實是如果先生,35267208,2,Neutral,流浪地球2
走出影院我妈说：中国电影完蛋了…,2.0,639,老孙,35267208,0,Negative,流浪地球2
很多废戏，各地人民reaction切换了多次，一些讨巧的幽默很难笑，整体像有个机械的公式在反复硬套。雪健老师的政治博弈写得过于生硬板正，意识形态能塞，但如何巧妙地塞还需修炼；吴京的追妻油腻老套，师徒情凑合；德华兄出彩，情节最贴科幻，感情戏不错。全片女性分量少得可怜，视效虽震撼，但文戏的进步空间还有很多，下一部添点真•科幻吧,4.0,1150,Yuly_,35267208,1,Positive,流浪地球2
我们的人一定能完成任务，重复了好几次。你或许觉得它前后逻辑似乎不连，其实这个语汇，也就是中华民族伟大复兴的历史任务。所以台词这样写。,0.0,117,圈圈儿,35267208,0,Negative,流浪地球2
我提出拯救中国科幻计划，让郭帆拍三体,5.0,1070,bOingbOing,35267208,1,Positive,流浪地球2
如果把吴京这条线去掉，只保留刘德华这条线，时长压缩一半，这片值四颗星,3.0,1110,影君子,35267208,2,Neutral,流浪地球2
晓晞啊 你觉得我应该打几星啊,3.0,387,空空的天空,35267208,2,Neutral,流浪地球2
高于预期。但周老师全场败笔，除了会说“务必要”、“我相信”、“请相信”、“一会定”之外，没有任何实际作用。,4.0,213,wboy,35267208,1,Positive,流浪地球2
"太牛逼了，
对第一部的褒奖可能还有对国产特效大片鼓励的成分，第二部则完全是在国际水准看来都表现的极其出色，
迄今为止最好看的华语科幻片，放眼国际，十年内最好看的科幻片，
已经很久没有看到的近乎满分的商业片，
中国的独立日，不对，罗兰艾默里奇改名叫小郭帆吧，
应该，理应多得国内影史票房第一的桂冠！",5.0,1185,怀特金,35267208,1,Positive,流浪地球2
图恒宇你是一点不想你老婆啊,4.0,193,林囧囧,35267208,1,Positive,流浪地球2
中国式科幻片逐渐形成一种新的科幻类型，与西方强调的个人主义英雄价值观相悖的是，中国式科幻片核心价值观可以概括为：家国情怀、集体主义、自我牺牲、自我感动，总之就是大国崛起的叙事。,4.0,111,思郁,35267208,1,Positive,流浪地球2
非逮着“流浪地球”这一个高概念薅，结果就是核心表达相比首作翻不出什么新花样，除了把特效做得更加细致，只能强行增加故事体量，于是我们看到吴京和刘德华各自的A故事（+MOSS的B故事）让整部电影变得臃肿不堪。而在两个主演引领的故事线内部，科幻类型再次让位于动作和灾难的子类型，然而以所谓“我信”建构的最后一分钟营救尽数失效，“全世界人民大团结”的口号也越来越暴露出人类中心主义的傲慢，宏大叙事和个体情感的嫁接很难说是成功的。,3.0,159,晚不安,35267208,2,Neutral,流浪地球2
"9/10，四星半
没想到在《流浪地球》上映后喊了那么久的“中国科幻电影崛起”之后又一部能拿出手的硬科幻是《流浪地球2》
这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在“流浪地球”本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强
缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬
整体跟第一部相比算得上是进化了",5.0,2738,啊咧,35267208,1,Positive,流浪地球2
突然觉得漫威，碟中谍等好莱坞大片好幼稚啊。。。当中国文化遇上科幻，足以令世界战栗。多个主题，三线推进还能交待得如此圆满。。。这次真的五体投地！！！为中国科幻电影骄傲！！谢谢郭导和流浪地球一切台前幕后人员！！,5.0,495,铿.路易斯,35267208,1,Positive,流浪地球2
我个人不允许这片子评分比阿凡达2低。,5.0,1371,小队长,35267208,1,Positive,流浪地球2
扣一颗星给价值取向吧。我幻想中末日时的中国人，不该这么自恋。如果彼时地球人还在划群而治，那真是太令人悲观了。那样我们哪也去不了。,4.0,149,乔小囧,35267208,1,Positive,流浪地球2
"人类文明的终极矛盾，是人类对人的执念与AI对理性的奢望之间的矛盾——Moss aka小苔藓 & 马兆aka浪球章北海

但是郭帆龚格尔跟大刘一个毛病，在帮助中国科幻电影工业的威慑度突破百分之98的时候，对女性人物理解与塑造的威慑度依然如一条爬行的蚯蚓……",4.0,133,水草肃,35267208,1,Positive,流浪地球2
如果刘德华的线作为主线，其他的作为辅助或者删掉，就不会有非常浓烈的主旋律基调了，图宏宇和女儿的联系以及他的挣扎是全片的亮点。音乐的运用宣兵夺主了，宏大场景和紧张时刻没有一次是没有调动情绪的配乐，更期待看到的是静默的，能让观众观看画面本身，有时间去思考，不是不停的视听轰炸。女性形象尤其是韩朵朵，工具人一个；吴京连续两次逞能占现自己的大男子主义，美名其曰“保护”自我牺牲”，都是经过了严格训练选拔出来的优秀人才，并肩作战不好吗。实际上就是已经2044年了，我国男性的思想还是停留在几百年前。,3.0,297,明明,35267208,2,Neutral,流浪地球2
科幻灾难片×赛博朋克✓正片全特么是假的，是莫斯的特效，特效的莫斯。,5.0,1586,罗斯卡娅,35267208,1,Positive,流浪地球2
"之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。
说句题外话，有时候就忍不住想问一句，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？
我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？",5.0,696,幻听丶全球变冷,35267208,1,Positive,流浪地球2
带着喜欢1的期待来看，不及预期。2虽然肉眼可见的有钱，大量硬桥硬码的特效场面，大量全世界各地的外景，比1更“国际视野”。但最大的问题是，2的前三分之二部分，根本就没有故事啊！看起来就像是新闻集锦或者说航天纪录片，这对观众观感是致命的。1是燃点泪点恰到好处的完整故事，2则是东一榔头西一棒子，既要瞻前又要顾后，观感就是一个故事最精彩的高潮被讲完了，只能先讲讲头，再补补尾，连贯不起来。以我所见44年恐袭的前传部分根本没有必要拍，除了纯粉丝向呼应第一部，在叙事层面完全是冗余的。而观感上也令人十分难受，太空战狼吴师傅、油腻尴尬追女仔、愚蠢可笑外国人，对吴京不耐受者劝退率极高。李雪健组一开口就老外交部了，“国际政治水深火热，我方不惜一切代价排除万难”，三年疫情后对这种价值观过敏了，大国叙事味儿太冲。,3.0,657,风蚀蘑菇,35267208,2,Neutral,流浪地球2
实在不服气，这么牛的电影，用了好几年，票房居然被某些赶工俩月拍出来的电影压一头，大家快去看吧，别逼我求你。,5.0,428,阿德,35267208,1,Positive,流浪地球2
"这种完成度，比不过哪个美国大片????

不会有人喜欢了英雄史观，不习惯人民史观，就不给高分吧",5.0,390,天上飞的胖虎,35267208,1,Positive,流浪地球2
三星全部给到诚意，以及，主创团队总结的那几页纸——“拍科幻都有哪些坑”。,3.0,220,子戈,35267208,2,Neutral,流浪地球2
好在刘德华的角色也成为了这部电影本身的变量。,3.0,258,柯里昂,35267208,2,Neutral,流浪地球2
太震撼了，绝佳的视觉效果、紧凑的剧情，看的我一种汗毛倒竖的感觉，全程屏住呼吸，生怕错过任何一个镜头，这就是我们国产电影的希望，让我们的中国文化走出国门，展示我们的辉煌！《流浪地球2》的精神核心就如“愚公移山”一般，面对艰难险阻，应当以“子子孙孙无穷尽也”的信念，矢志不渝的前行，仰之弥高，钻之弥坚。李雪健那沙哑而平静的声音，彰显的正是以一种磨难中的坚定，一种永不言败的信念，这正契合了“愚公精神”，契合了中国人民骨子里的坚韧不拔。,5.0,1871,午夜心跳在加速,35267208,1,Positive,流浪地球2
应该多一些像刘慈欣这样的创作者。作品既能创造影视行业的就业，还可以拉动GDP。,5.0,177,王食欲,35267208,1,Positive,流浪地球2
三星半。还是灾难片，科幻有加强，美术的部分大有进步，但数字生命最后作为背密码的工具使用被认可了最大价值（笑，和人类的宿命殊途同归，就是工具，在这个点上写出了最后的“死士”情节不足为奇，这十年科幻片几乎是延续着诺兰建立的话语体系上写就的，本片做了模仿，但免不了用这样古旧的传统战争片桥段去填充，另外就是我不太喜欢一直用作戏用的狭隘的地域观念，国与国的区分才能写出对抗，这中间还包含着对于对立观点的片面描绘，第一场战斗是因此而生，在篇幅也可以不要。人物没有第一部做得好，顾此失彼，但第一部借人物做成了团队爽片也不行，刘培强遇到韩朵朵那么优秀的女性，脑子第一个画面是结婚生子，让人反感，结合后来刘成为孤胆英雄，韩就得了绝症，让人emmm，全片我很喜欢宁理的声音部分，真实，又让这个角色变得立体，虽然也有听不清时,3.0,148,Morning,35267208,2,Neutral,流浪地球2
关于断裂股骨的那一段台词我大为震撼，这是中式价值观。中国电影需要更多流浪地球。其远大格局对中国电影和人们的审美工业化有很重要的意义。但如果觉得这种裹挟了民族主义、宏大叙事的电影就是科幻，那说明对科幻的理解还有所欠缺。我们要想做出好莱坞大片级别的制作，肯定要走过美国人走过的这些路。流浪地球只是刚刚迈步，做到了让中文在科技感中不陌生。整个片子让人想起早起的美国工业制品。特效还是欠，可能是我要求有点高，但是太空电梯长镜头堪称一绝。我很期待它把氦闪危机拍出来。,5.0,933,江天,35267208,1,Positive,流浪地球2
生平最不喜欢别人往我嘴里塞逻辑漏洞百出的爱国英雄主义。,2.0,168,Line,35267208,0,Negative,流浪地球2
哈哈哈哈哈哈哈哈哈哈哈那条单靠男人几个世纪都上不了太空的评论哈哈哈哈哈哈哈哈哈 别太写实了我说 小心有人破防,2.0,16,momo,35267208,0,Negative,流浪地球2
为什么一定要给个剧透倒计时啊？别人家的导演都把悬念藏着掖着，这电影巴不得在危急关头告诉你：嘿！这货一定能完成任务！,3.0,313,不全,35267208,2,Neutral,流浪地球2
"有想象力，但是不多。
特别像那个笑话，皇后娘娘那么有钱，早饭得吃6根油条吧。
要干大事之前总是一段慢节奏，不知道是在等领导讲话还是升国旗奏国歌还是正在拍领导特写的新闻素材。
总而言之，像一个体制内科幻片。",3.0,162,Dec,35267208,2,Neutral,流浪地球2
沙溢堪称全场最佳！回归到片子本身，内核太庞杂了，三小时的时长都险些兜不住这过剩的文本素材——每条线拿出来都能是能单独拍几集电视剧的那种，这就让170多分钟的观影体验显得极其漫长，每当以为“这已经要结束了吧”然后导演又自信地甩出更多不加节制的奇观和煽情，关键问题就在于AI线和人类自救线之间几乎没有什么情绪积累与连接，最后一分钟营救让故事线汇集之时只剩拖时间之嫌、远远达不到一气呵成的舒缓感。但每个桥段又因为卡司的出色演出和优秀的工业水准而十足出挑，就像一顿必然吃不完的自助餐，玲琅满目得过了头，其中的矛盾代表就是刘德华领衔的人工智能线，让人时刻迷失于郭帆和大刘对人类命运的态度之中，到底该是悲观还是希望？恐怕郭帆到剪辑完成那一刻都未曾有过定数，但宏大叙事的基底已经定好，且看第三部会怎么圆吧。,4.0,331,可樂咖啡君,35267208,1,Positive,流浪地球2
中国科幻电影终于出师了！虽然逻辑细节存在各种槽点，但整体气质和大环境叙事饱满充实，视觉效果惊艳，媲美好莱坞（甚至连propaganda的形式都一摸一样）。最动人的部分依然是人最不理性的时刻，两个父亲为了家庭的牺牲，渺小与宏大的交织。看完后我很想问MOSS，你认识HAL吗？,4.0,85,艾小柯,35267208,1,Positive,流浪地球2
毁灭人类明明有那么多直接和隐蔽的方法，ai偏偏用了相当曲折但戏剧性的一种。如果不是为了研究或考验人类，实在是说不过去。,4.0,120,п，功德变现流,35267208,1,Positive,流浪地球2
我的吴京ptsd甚至都被治好了……,5.0,138,明安,35267208,1,Positive,流浪地球2
"吴京的部分太难看了。
李雪健最后强行点火充满了傲慢，即使这可能受到了moss的暗示。但在之前强硬的爱国情怀中，只看到了对人性的不尊重与傲慢，让整场的观感骤降。",4.0,162,endwich,35267208,1,Positive,流浪地球2
不需要多说。核心理念，吊打《阿凡达》系列的殖民思想。,5.0,377,吴佳禧,35267208,1,Positive,流浪地球2
"科幻工业美学很震撼，特别是太空电梯的视效让人惊喜。
不知道是时间不够，还是逻辑bug，有些地方感觉没有讲清楚，比如移山计划和数字生命明明可以互补，为什么双方搞得不死不休。其次关于生命形式、人工智能等探讨只是浅浅带过，整部片子看起来有点赶。
整体来说，这部片子讲述的人类迁徙史诗不单单只是勇敢的赞歌，它流露出的是渺小的人类文明挣扎求生的透骨悲凉和努力前行的微末希望的交织。适当的小幽默贯穿其中，又不会显得过分沉重，是非常独特的科幻叙事，希望后续更加精彩。",4.0,342,木圭月,35267208,1,Positive,流浪地球2
到底是在拍电影还是在做政府报告啊，文戏太差了，我们的科幻叙事就是集体叙事里插一点个体，最终个体的生死交代给集体，这居然也能引起大范围共鸣，我真是佩服中国观众。,3.0,220,Ohh Liz,35267208,2,Neutral,流浪地球2
电影所有的优点都来自原著提供的创意本身，整个制作只能用“吵闹”来形容，功能化且生硬的情感线看的我尴尬癌都要犯了，当最后只剩我们的电力系统没有打开，李雪健斩钉截铁的喊道我们的人一定能完成任务的时候，我真想问他是谁给你的勇气和自信说出这种话？战狼式自我意淫还没玩腻吗？,3.0,153,观影者,35267208,2,Neutral,流浪地球2
三颗星全给特效（难得的made in china吧）but情节拖沓建议时长缩减一半（左边观众睡着右边观众看一半离场了），战狼味直冲云霄我以为我在看《流浪地球（战狼版）》，女性角色全是为了成全大男子英雄主义，年轻演员台词念的有点太差，幽默也太硬了点，煽情也太套路了点，直男视角下的玫瑰浪漫和爱情、慈父视角下的钢铁父女情都好典哦，像被喂了一碗沉甸甸的杂交水稻，看得我发齁,3.0,267,荒岛米饭,35267208,2,Neutral,流浪地球2
"特效可以，三小时的剧情太过冗长，有点怪怪的。
ps.真的对图恒宇对于丫丫浓烈的父爱不满，没有一丝丝队妻子的怀念，与其这样不如改成单亲。",3.0,556,小羊蛋卷🐑,35267208,2,Neutral,流浪地球2
韩国也有航天队吗,5.0,574,JR,35267208,1,Positive,流浪地球2
尽管观感有些疲劳，看的累，也乱，因为剧作的单薄和庞大的叙事主题，无法让节奏紧密，只能是更加割裂和松散，光靠特效堆砌和灾难奇观显然无法让人坚持三小时注意力。但我还是要说，质量确实相当高，很用心，确实拍出了宏伟澎湃的大片风范。我还是不喜欢吴京的英雄主义和做作的家国情怀，我更喜欢刘德华的上载永生和自我反思。,3.0,409,几点奔马,35267208,2,Neutral,流浪地球2
想单独给刘德华五星，无论是对智械危机的呈现还是生命的哲学思考（以及演技）都让另外两条故事线望尘莫及。如果吴京线是可有可无的，那李雪健的故事线就完全是在拉低整部电影的水平以及刺激我的尴尬症发作，摆脱不了喊口号式的表演，但是算一算年份其实他演的是个90后.......,4.0,59,Gordon,35267208,1,Positive,流浪地球2
我觉得可以把煽情桥段删除删除，口号太多了。,4.0,149,咚咚咚咚,35267208,1,Positive,流浪地球2
喜欢电梯大全景和来回穿梭的部分，麻。机械迷可能会比较嗨，细节给得多。按 MOSS 给的时间节点，三小时拍了两次危机，几乎是两部片子的时长，量很大，但是有些地方不能细想：好比“移山计划”和“数字生命计划”到底有什么冲突，为什么只能选一个做，科技发展最大的好处不就是提供更多可能性么，各自寻找出路不是挺好，片子结尾其实就是两个计划并存；在人工智能具有自我意识且能做出长达百年预判的年代，执行核弹爆炸和潜入水底作业还需要人肉身执行，而不是靠远程遥控高操作精度的机器人，说不太过去，类似的问题还有几十年之后的手机和现在差不多；最后北京中心的成功启动完全因为图恒宇的意外介入，周喆直对“一定能做到”的信心建立在偶然上，这种信心就显得很盲目了。,4.0,115,懒躺乱翻书,35267208,1,Positive,流浪地球2
借用一句话：如果说流浪地球1打开了中国科幻电影的大门，那么流浪地球2是亲手拉着你出门指着天上万千星河说：抬头看，我们也能如此闪耀。,5.0,334,skytree,35267208,1,Positive,流浪地球2
不明白这种史诗级电影为什么还有人打一星，唯粉和黑粉真的都没有心吗。。。这片子直接把中国人在电影制作领域的话语权拉高了一个维度。且不说画面和剧情，就这个人类命运共同体和集体牺牲精神的立意，就吊打好莱坞一个世纪。这已经不是中国人能拍科幻了，而是只有中国人才能拍的科幻。另外三线叙事并行，从小家到大国再到数字生命，每个重要角色都有独特的人物弧光和成长线，从二部到一部的老少接棒也暗示了文明的延续离不开人类。看完后除了震撼就是感动，小破球，中国电影有你了不起。,5.0,325,R08行星,35267208,1,Positive,流浪地球2
我可真讨厌这冗长又稀碎的故事线连讲个故事都不会了吗 好好的故事讲的稀烂看得我真累 开头胸部特写就很恶心 吴京看见美女也就只会想着结婚 全片都是雄性的天下 女人只会念演讲稿或者得病死掉 一如既往的故弄玄虚装腔作势只会用大字报倒计时推动剧情吗 导演应该是默认了他的观众都是三体迷或者理工科学士学位 不然怎么敢这么多科学概念强行灌入 但也真的不能推敲剧情和科学设定 仔细一琢磨就漏洞百出 很多剧情和人物设计都很牵强 搞不懂这个角色有啥用 然后“外国人都是暴躁无能只会喊妈妈救命我想回家的二傻子而我china最牛你们都得听我的跟我汇报工作”以及外交敌友现状也太明显了吧 这毕竟是影视作品不是政治外交宣传片啊/ 骂完了 精致的烂片 但是给四星 因为我的祖国终于也能拍出星际特效科幻大片了！,4.0,289,真的臻,35267208,1,Positive,流浪地球2
最震撼的竟然是太空电梯出现的时候，我心里面一直在喊着“汪三水! 汪三水! 牛逼!”,5.0,337,搞笑大叔洛宾,35267208,1,Positive,流浪地球2
缺点是满，满到让人无法处理，满到影响观影体验。但这也同样是优点——奢侈，毫不留力挥洒点子的奢侈。,5.0,124,Thistles,35267208,1,Positive,流浪地球2
少的一颗星在女性角色塑造上。,4.0,149,水蓝色Tango,35267208,1,Positive,流浪地球2
这科幻不硬，啥硬，杠精的嘴吗？而且场面、特效、情怀、细节、煽情，要啥有啥。反正美式主旋律太过时了，我是腻了，中式主旋律yyds！,5.0,96,饱,35267208,1,Positive,流浪地球2
好莱坞目前应该没能力再拍出来这种片子,5.0,303,藤壺,35267208,1,Positive,流浪地球2
虽然没有得到足够大的满足感，但必须献上我的敬意。肉眼可见的难拍，直接全景式的末日危机和人类自救，想象力和概念与观众对标的好莱坞大片不落下风，而且可以说选择了一条最艰难的路线，有一丝半点差错大意，都会雷人可笑不可信。相较鸡贼的胡同大片满江红更对得起票价。三个男主，对应的命运共同体、集体主义、家庭至上的意义构架，虽未必多高级和新意但在这个主题里是合适的。差在文化的包装上，毕竟你要炸毁的是多少诗人吟诵过的星球，创作者不能只把它当作一个焚尸事件，你需要让电影的身段柔软一点。,4.0,69,饿霸地煮,35267208,1,Positive,流浪地球2
但求下一部专注于讲好主线故事，少点儿煽情，幽默和爱情不会拍可以不拍。,4.0,165,弥呀,35267208,1,Positive,流浪地球2
牛！洗去了昨天看xx红的晦气,5.0,564,kay,35267208,1,Positive,流浪地球2
三星半，特效和配乐的水平非常优秀，但叙事的直男味儿真的熏死个人，有种强烈的“既要……又要……”感。例如既要塑造一个英姿飒爽的现代女性，又要让她为刘培强让位，最后就只能草率地当了结婚生子的背景板，又例如李雪健那个角色（哈哈），三个小时的片子叙事松散，剪辑冗余，只能沦落到反复靠各种相似性紧迫事件的倒计时来抓住观众的注意力。总而言之，是类型片的一次突破，但要想躺在功劳簿上接受万世敬仰，那就实在是个笑话了～（btw，科幻类型片对女性真是明目张胆地打压和忽视啊哈哈哈）,4.0,101,癫猫蜻蜓,35267208,1,Positive,流浪地球2
中国科幻电影之光，就是有个最大的bug，中国的服务器怎么能连上外网呢（狗头）,5.0,101,半糖清粥,35267208,1,Positive,流浪地球2
如果我没猜错，李雪健老师的妆容是模仿的周总理❤️,5.0,188,夜神月的猫,35267208,1,Positive,流浪地球2
前半个小时还是蛮折磨人的，我再也不想看到吴京在大银幕上谈恋爱了,4.0,150,郑小囱,35267208,1,Positive,流浪地球2
"遇事慌乱大喊大叫的永远是美国人，俄罗斯人就是憨态可掬的形象，智勇双全的永远是中国人。

周主任没道理强制要点火那段剧情实在圆不回来。感觉是为了面子不顾后果。反正就算失败了大家都立马完蛋，你们也找不着我来承担责任。

关于人类收到神秘提醒的事。好像只有中国人说出来，而且说出来后其他国家人也没当回事儿，只有中国人在思考。

摇号政策无情且合理。但中国最后站出来反对，我有理由怀疑导演这么安排是在阴阳怪气。

最后周主任的秘书一字不落模仿周主任说话那个腔调有点不适。好像给新人立威似的。

片中女性角色太过工具人，而且回想下还成了帮助塑造男主角形象的工具人。

特效不错，很实在，从头到尾都很好。国内巅峰，立了个榜样。有新闻说成本和满江红差不多，如果是真的，那满江红的明星可真够贵的了。",4.0,203,碎弦,35267208,1,Positive,流浪地球2
电影没有塑造人物也就没有塑造情感，无论爱情亲情友情，没有塑造就只有消耗，电影是对各种情感的暴力使用，结果是贫瘠的口号和过度的煽情。电影重要的暗线是人工智能的成长史，反转在结尾彩蛋中直接给出。如果不是人类与人工智能的争斗，如果不是这条暗线所提供的悬疑推理，电影中很多场面让人尴尬到原地去世。,3.0,184,Panda,35267208,2,Neutral,流浪地球2
完全没有什么作用的女性角色塑造，唉，啊这,4.0,332,安淼,35267208,1,Positive,流浪地球2
为特效打4星。剧情要吐槽的地方太多了，各种不合逻辑的强行煽情……什么叫“我的人一定能行”，人家生命条都红了，人都死了，你相信的点在哪？,4.0,261,flipped,35267208,1,Positive,流浪地球2
"去电影看，绝对值。

看完流浪地球2 和 1 后，现在出现了严重的后遗症。看不了美国大片了。每当出现包括但不限于以下情节时，一秒出戏。
1.遇到天大的灾难，全国全世界都不行，就你能的。全世界都想不明白的问题，都打不过的boss，就你一个小杂兵能干成的。
2.有了星际宇航的能力，战斗时候还要拼刺刀的。
3.不管哪国人甚至外星人天然开口就说英语的。
4.不管是哪国人甚至外星人，是黑人的。
5.打大boss之前或者之后，非要来一炮的
6.敌人的女儿/妹妹/老婆/女军官……不顾文化不顾仇恨甚至不顾品种就上赶着要爱上你就要和你打炮的(就因为你是人类灯塔吗?)",5.0,66,max,35267208,1,Positive,流浪地球2
最棒的科幻场景与浓浓的爹味交织在一起,4.0,117,记录账号,35267208,1,Positive,流浪地球2
，制作是牛的，剧本也行，主要问题在于，，，你们的剪辑是不是剪预告片出身啊。。。。每段的结构拆开看是完全一样的，为什么一直在煽情一直在煽情一直在煽情。。。反反复复，高潮多了就会看起来没有高潮了呀。。。看得我精神上好疲惫&我讨厌这种价值观,3.0,115,叁壹肆,35267208,2,Neutral,流浪地球2
与第一部相比的进步与成熟令人惊讶，同时也具有与西式科幻截然不同的视角与节奏，平视中解读爱与牺牲，在更高的维度上探索存在与死亡；制作上的饱满度几乎是华语电影的巅峰作，不同事件中各利益方的博弈既是对人类总体历史的归纳，也能看做是对人类近期历史的思忖，如若能在密集信息的优化上精进一步就趋近无暇。,4.0,51,托尼·王大拿,35267208,1,Positive,流浪地球2
我说我睡着了不会被喷吧,3.0,409,Will♬Kan,35267208,2,Neutral,流浪地球2
抱着很大的期望去的，看完着实有些失望。前半段感情线看得生理不适，懂编剧想要塑造韩朵朵女强人的形象，但实话说不仅是韩朵朵、几乎所有女性形象很扁平，典型男凝刻板。把女性角色去掉可能不会对主线推进有多大影响，韩朵朵一个被塑造的这么强的女性，其优秀反映在男性眼中的价值就是结婚，对主线的贡献就是生了孩子。吴京出于“保护”目的把韩朵朵关在另一侧跑去单挑也很迷惑，如果真的要个人英雄主义加感情线，我宁愿看他俩并肩作战，而不是最后玻璃茬和花瓣散落一地、韩朵朵一拳把对手击飞嚷嚷花弄坏了。还有一个印象很深，吴京用拍立得拍了一家人，韩朵朵又说要用手机拍，因为方便修图…还有“我在啊”这句话，我真的觉得既突兀又俗。以及竟然还有胸部特写…看到了一些对太空漫游的致敬，前半段好感掉光后也不觉得高兴,3.0,418,南瓜籽没有籽,35267208,2,Neutral,流浪地球2
这不比在火星上种土豆好看多了？？？,5.0,169,洛伦丹,35267208,1,Positive,流浪地球2
"所有的感情戏码都非常之虚假，尤其是男主的感情戏以及自我牺牲诸如此类简直令我作呕。
最讨厌的角色是李雪健这个（对李雪健本人没有任何情绪），整得跟个神一样，全程“我要，听我的，我相信”，到底在信什么，编剧也没写（是从未来穿越回来，带着上帝视角还是咋滴），反正这人设看得我也很想吐。最喜欢的是宁理，很明显语速上加快了，虽然我没看过书，但这人一上来就有别样的气质。
唯一好看的就是视觉。
不过有地球3天就能毁灭这种好事，谁还废那个劲啊！有句台词写得好“延续人类文明的最优选择，就是毁灭人类”。当然这句还是没有沈腾那句来得升华“毁灭吧，我累了”。",3.0,156,靳以斯,35267208,2,Neutral,流浪地球2
爹得有点头痛……,3.0,816,乌鸦非常废柴,35267208,2,Neutral,流浪地球2
李雪健的角色去掉我还是愿意再多给一颗🌟的,3.0,266,条纹木君,35267208,2,Neutral,流浪地球2
"三十五岁下岗，五十岁自爆，变成电子宠物了依然要拯救世界，工具人的一生：""What are those chinese doing?""。",4.0,59,tfarcevolsruoy,35267208,1,Positive,流浪地球2
笨笨，你可是一条军犬！5555555要是可以和爱的人一直生活在数字世界就好了。俄罗斯的核弹没有保险笑死我了😆,4.0,57,红豆♥,35267208,1,Positive,流浪地球2
IP依然很棒，演员和特效也都在线，但可惜导演不会讲故事，处于写得多就是写得好的低年级作文水平。经费充裕拍了很多素材，但不懂取舍和缓急，没有聚焦和留白，整片充满堆砌，故事推进没有节奏，宏大叙事和微观煽情也还是老一套路，让人感觉疲倦大于震撼。真正经典的国产剧的出现仍然道阻且长，好片的诞生同样需要团结，好IP和演员、好导演和制片都不能少。但电影有句台词很棒，“团结也是需要代价的”，充满投资收益考量的片子不会那么轻易实现目标统一。正如第一部长镜头对行星发动机的介绍，这一部印象最深的也是开头的太空电梯了，其他的就是偏杂乱而填喂似的叙述。WE是个持续两千五百年漫长而坚定的旅程，希望以后聚焦讲好每个勇敢而震撼的瞬间，不要贪大求全，延展地做好这个系列。1.22大年初一 盘古万达影院,4.0,185,courtyard,35267208,1,Positive,流浪地球2
2上映都好几个礼拜了，3怎么还没拍完？,5.0,60,货爱吃白萝卜,35267208,1,Positive,流浪地球2
无所谓他在我心目中就是世界级的艺术品，从特效到设定再到剧情，在我心里已经封神了，没必要过分美化国外的电影，流浪地球传达的中式英雄美学更令我心动。,5.0,62,笨蛋宝贝,35267208,1,Positive,流浪地球2
"五十岁以上的 出列，牛逼，球2实在是会戳国人的点。
票房一定要过40亿，一定一定要有第三部！",5.0,160,路在脚下,35267208,1,Positive,流浪地球2
